simTime,fps
35.125,60
35.1416,60
35.1581,60
35.175,60
35.1976,60
35.2147,60
35.2312,60
35.2478,60
35.2668,60
35.2835,60
35.3002,60
35.3168,60
35.3335,60
35.3502,60
35.3669,60
35.3837,60
35.4002,60
35.42,60
35.437,60
35.4535,60
35.4701,60
35.4869,60
35.5036,60
35.5202,60
35.5368,60
35.5535,60
35.5703,60
35.5869,60
35.6036,60
35.6209,60
35.6376,60
35.6543,60
35.671,60
35.6876,60
35.7044,60
35.721,60
35.7378,60
35.7544,60
35.7709,60
35.7879,60
35.8045,60
35.8249,60
35.8461,59
35.8628,59
35.8794,59
35.8961,59
35.9128,59
35.9294,59
35.9462,59
35.9629,59
35.9804,59
35.9964,59
36.0216,59
36.0443,58
36.061,58
36.0777,58
36.0944,58
36.111,58
36.1277,58
36.1445,58
36.1611,58
36.1778,58
36.1944,58
36.2111,58
36.2312,58
36.2479,59
36.2646,59
36.2813,59
36.2979,59
36.3145,59
36.3313,59
36.3493,59
36.3661,59
36.3827,59
36.3994,59
36.4163,59
36.4332,59
36.4627,58
36.4816,57
36.4996,57
36.5164,57
36.5332,57
36.5498,57
36.5664,57
36.5831,57
36.5998,57
36.6164,57
36.6378,57
36.6546,58
36.6712,58
36.6879,58
36.7045,58
36.7212,58
36.7379,58
36.7545,58
36.7712,58
36.7879,58
36.8046,58
36.8214,58
36.8379,58
36.8545,58
36.8712,58
36.8879,58
36.9046,58
36.9212,58
36.9379,58
36.9545,58
36.9712,58
36.988,58
37.0046,58
37.0213,58
37.0395,58
37.0562,58
37.0728,58
37.0895,58
37.1061,60
37.1228,60
37.1395,60
37.1562,60
37.1734,60
37.1902,60
37.2068,60
37.2307,60
37.2565,59
37.2731,59
37.2898,59
37.3065,59
37.3232,59
37.3398,59
37.3566,59
37.3734,59
37.3899,59
37.4066,59
37.424,59
37.44,59
37.4626,59
37.4794,59
37.4964,59
37.5131,59
37.5332,59
37.5499,59
37.5668,59
37.5834,59
37.6,59
37.6182,59
37.6349,59
37.6515,59
37.6916,59
37.7083,59
37.725,59
37.7428,59
37.7595,59
37.7761,59
37.7929,59
37.8104,59
37.8269,59
37.8436,59
37.8605,59
37.8812,60
37.8979,60
37.9144,60
37.9311,60
37.9478,60
37.9644,60
37.9812,60
37.9989,60
38.0156,60
38.0324,60
38.049,60
38.0657,60
38.0823,60
38.099,60
38.1157,60
38.1338,60
38.1506,60
38.1672,60
38.1838,60
38.2005,60
38.2172,60
38.234,60
38.2506,60
38.2745,60
38.2913,60
38.308,60
38.3246,60
38.3412,60
38.359,60
38.3757,60
38.3925,60
38.4092,60
38.4259,60
38.4424,60
38.4595,60
38.4765,60
38.4981,60
38.5147,60
38.5314,60
38.5481,60
38.5648,60
38.5815,60
38.6026,60
38.6194,60
38.636,60
38.6527,60
38.6791,60
38.6995,59
38.7162,59
38.7329,59
38.7496,59
38.7663,59
38.783,59
38.7999,59
38.8163,59
38.8329,59
38.8497,59
38.8663,59
38.8882,59
38.9049,59
38.9215,59
38.9382,59
38.9549,59
38.9715,59
38.989,59
39.0064,59
39.0321,59
39.0559,58
39.0726,58
39.0892,58
39.1059,58
39.1256,58
39.1423,58
39.159,58
39.1756,58
39.1923,58
39.2091,58
39.2264,58
39.2472,58
39.264,58
39.2807,58
39.3073,58
39.3273,57
39.3441,57
39.3607,57
39.3814,57
39.3981,57
39.4148,57
39.4314,57
39.4484,57
39.465,57
39.4879,57
39.5046,58
39.5212,58
39.5379,58
39.5545,58
39.5712,58
39.5895,58
39.6063,58
39.623,58
39.6402,58
39.661,58
39.6817,58
39.6984,58
39.7152,58
39.7317,58
39.7484,58
39.765,58
39.7855,58
39.8022,58
39.8189,58
39.8356,58
39.8523,58
39.8691,58
39.8857,58
39.9118,58
39.9283,58
39.945,58
39.9646,58
39.9813,59
39.998,59
40.0149,59
40.0314,59
40.0481,59
40.0649,59
40.0857,59
40.1024,59
40.1191,59
40.1357,59
40.1524,59
40.1691,59
40.1858,59
40.2033,59
40.22,59
40.2367,59
40.2534,59
40.27,59
40.2868,59
40.3057,59
40.3409,59
40.3594,57
40.3761,57
40.3928,57
40.4095,57
40.4261,57
40.4474,57
40.4641,57
40.4808,57
40.4975,57
40.5142,57
40.5308,57
40.5502,57
40.567,57
40.5836,57
40.6002,57
40.6169,57
40.6336,57
40.6503,57
40.6702,57
40.687,57
40.7037,57
40.7317,57
40.754,56
40.7707,56
40.7874,56
40.8041,56
40.8207,56
40.8374,56
40.8541,56
40.8709,56
40.8876,56
40.9041,56
40.9207,56
40.9423,57
40.9591,59
40.9756,59
40.9922,59
41.009,59
41.0256,59
41.0437,59
41.0605,59
41.0771,59
41.0944,59
41.1111,59
41.1299,58
41.1465,58
41.1682,58
41.1849,58
41.2015,58
41.2182,58
41.2349,58
41.2515,58
41.2705,58
41.2886,58
41.3053,58
41.3242,58
41.341,58
41.3634,58
41.3801,59
41.3968,59
41.4134,59
41.4301,59
41.4486,59
41.4653,59
41.4821,59
41.4987,59
41.5167,59
41.5334,59
41.5502,59
41.5729,59
41.5896,59
41.6063,59
41.623,59
41.6397,59
41.6563,59
41.6742,59
41.691,59
41.7077,59
41.7272,59
41.7441,59
41.7608,59
41.7817,59
41.7985,59
41.8151,59
41.8318,59
41.8484,59
41.8652,59
41.8833,59
41.9001,59
41.9168,59
41.9334,59
41.9501,59
41.9669,59
41.9836,59
42.0036,59
42.0265,59
42.0434,59
42.0599,59
42.0781,59
42.0949,59
42.1142,59
42.1312,59
42.1484,59
42.1648,59
42.1815,59
42.2032,59
42.2198,59
42.2364,59
42.2531,59
42.2698,59
42.2865,59
42.304,59
42.3207,59
42.3374,59
42.3541,59
42.3709,59
42.3878,59
42.4042,59
42.4208,59
42.4393,59
42.456,59
42.4727,59
42.49,59
42.5083,59
42.5247,59
42.5415,59
42.5589,59
42.5757,59
42.5924,59
42.6091,59
42.6258,59
42.6467,59
42.6718,59
42.6884,59
42.7051,59
42.7238,59
42.7405,59
42.7572,59
42.774,59
42.7907,59
42.8083,59
42.8244,59
42.8411,59
42.8637,59
42.8804,59
42.8971,59
42.9137,59
42.9304,59
42.9534,59
42.9701,58
42.987,58
43.0036,58
43.0217,58
43.0464,58
43.0631,58
43.0799,58
43.1003,58
43.117,58
43.1338,58
43.1504,58
43.1671,58
43.1839,58
43.2005,58
43.2228,58
43.2395,58
43.2562,58
43.2729,58
43.2895,58
43.3062,58
43.3269,59
43.3437,59
43.3604,59
43.377,59
43.3938,59
43.4104,59
43.4326,59
43.4494,59
43.466,59
43.4827,59
43.4994,59
43.516,59
43.5345,59
43.5512,59
43.5679,59
43.5845,59
43.6012,59
43.6305,60
43.6533,58
43.6713,58
43.688,58
43.7047,58
43.7214,58
43.738,58
43.7547,58
43.7714,58
43.7953,58
43.812,58
43.8287,58
43.8454,58
43.8732,58
43.89,58
43.9094,58
43.9262,58
43.9428,58
43.9595,58
43.9762,58
43.9928,58
44.0189,58
44.0463,57
44.0678,56
44.0845,56
44.1011,56
44.1205,56
44.1372,56
44.1539,56
44.1705,56
44.1873,56
44.204,56
44.2207,56
44.2468,56
44.2647,56
44.2814,57
