simTime,fps
41.3571,60
41.3737,60
41.3904,60
41.4071,60
41.4238,60
41.4404,60
41.4571,60
41.4737,60
41.4904,60
41.5071,60
41.5237,60
41.5404,60
41.5571,60
41.5738,60
41.5905,60
41.6071,60
41.6238,60
41.6404,60
41.6571,60
41.6737,60
41.6904,60
41.7071,60
41.7238,60
41.7405,60
41.7571,60
41.7738,60
41.7904,60
41.8071,60
41.8238,60
41.8404,60
41.8571,60
41.8738,60
41.8905,60
41.9071,60
41.9238,60
41.9404,60
41.9571,60
41.9738,60
41.9905,60
42.0072,60
42.0238,60
42.0405,60
42.0572,60
42.074,60
42.0905,60
42.1071,60
42.1238,60
42.1405,60
42.1571,60
42.1738,60
42.1905,60
42.2071,60
42.2238,60
42.2405,60
42.2571,60
42.2739,60
42.2905,60
42.3071,60
42.3239,60
42.3405,60
42.3572,60
42.3739,60
42.3905,60
42.4072,60
42.4239,60
42.4405,60
42.4572,60
42.4738,60
42.4905,60
42.5072,60
42.5239,60
42.5405,60
42.5572,60
42.5738,60
42.5905,60
42.6072,60
42.6238,60
42.6405,60
42.6572,60
42.6739,60
42.6905,60
42.7072,60
42.7238,60
42.7405,60
42.7572,60
42.7739,60
42.7906,60
42.8072,60
42.8239,60
42.8405,60
42.8572,60
42.8739,60
42.8905,60
42.9072,60
42.9239,60
42.9406,60
42.9572,60
42.974,60
42.9906,60
43.0074,60
43.024,60
43.0407,60
43.0573,60
43.074,60
43.0907,60
43.1073,60
43.124,60
43.1407,60
43.1573,60
43.174,60
43.1907,60
43.2073,60
43.224,60
43.2407,60
43.2574,60
43.274,60
43.2907,60
43.3073,60
43.324,60
43.3407,60
43.3574,60
43.374,60
43.3907,60
43.4073,60
43.424,60
43.4407,60
43.4574,60
43.4741,60
43.4907,60
43.5074,60
43.5241,60
43.5407,60
43.5574,60
43.5761,60
43.5928,60
43.6095,60
43.6261,60
43.6428,60
43.6595,60
43.6761,60
43.6928,60
43.7095,60
43.7262,60
43.7428,60
43.7595,60
43.7762,60
43.7931,60
43.8097,60
43.8262,60
43.8429,60
43.8614,60
43.8781,60
43.8948,60
43.9114,60
43.9281,60
43.9448,60
43.9614,60
43.9782,60
43.9949,60
44.0116,60
44.0282,60
44.0449,60
44.0616,60
44.0782,60
44.0949,60
44.1115,60
44.13,60
44.1468,60
44.1634,60
44.1801,60
44.1968,60
44.2134,60
44.2301,60
44.2468,60
44.2643,60
44.281,60
44.2978,60
44.3144,60
44.331,60
44.3477,60
44.3644,60
44.381,60
44.3977,60
44.4186,60
44.4353,60
44.452,60
44.4686,60
44.4853,60
44.502,60
44.5193,60
44.536,60
44.5527,60
44.5694,60
44.586,60
44.6028,60
44.6194,60
44.636,60
44.6527,60
44.6762,60
44.6929,60
44.7096,60
44.7262,60
44.7429,60
44.7599,60
44.7766,60
44.7933,60
44.8099,60
44.8266,60
44.8432,60
44.8599,60
44.8766,60
44.8941,60
44.9109,60
44.9275,60
44.9442,60
44.9608,60
44.9775,60
44.9942,60
45.0109,60
45.0275,60
45.0442,60
45.0609,60
45.0776,60
45.0942,60
45.1109,60
45.1276,60
45.1443,60
45.1609,60
45.1776,60
45.1943,60
45.211,60
45.2276,60
45.2443,60
45.261,60
45.2776,60
45.2943,60
45.311,60
45.3276,60
45.3464,60
45.3632,60
45.3798,60
45.3965,60
45.4131,60
45.4298,60
45.4465,60
45.4651,60
45.4821,60
45.4986,60
45.5153,60
45.5319,60
45.5486,60
45.5652,60
45.5819,60
45.6004,60
45.6172,60
45.6339,60
45.6505,60
45.6672,60
45.6839,60
45.7006,60
45.7172,60
45.7348,60
45.7516,60
45.7682,60
45.7849,60
45.8016,60
45.8183,60
45.8349,60
45.8516,60
45.8688,60
45.8856,60
45.9022,60
45.9189,60
45.9356,60
45.9522,60
45.969,60
45.9856,60
46.0022,60
46.0211,60
46.0378,60
46.0545,60
46.0712,60
46.0878,60
46.1045,60
46.1212,60
46.1378,60
46.159,60
46.1757,60
46.1924,60
46.209,60
46.2257,60
46.2424,60
46.2608,60
46.2775,60
46.2942,60
46.3108,60
46.3275,60
46.3442,60
46.3608,60
46.3775,60
46.3956,60
46.4123,60
46.4289,60
46.4456,60
46.4622,60
46.4791,60
46.4956,60
46.5123,60
46.5329,60
46.5497,60
46.5663,60
46.583,60
46.5996,60
46.6163,60
46.6329,60
46.6517,60
46.6684,60
46.6851,60
46.7017,60
46.7184,60
46.7351,60
46.7517,60
46.7693,60
46.786,60
46.8027,60
46.8193,60
46.836,60
46.8527,60
46.8693,60
46.886,60
46.9027,60
46.9203,60
46.937,60
46.9537,60
46.9704,60
46.987,60
47.0037,60
47.0204,60
47.0371,60
47.0547,60
47.0714,60
47.088,60
47.1047,60
47.1214,60
47.1381,60
47.1547,60
47.1714,60
47.1904,60
47.2071,60
47.2237,60
47.2404,60
47.2571,60
47.2737,60
47.2904,60
47.3071,60
47.3253,60
47.342,60
47.3586,60
47.3753,60
47.3919,60
47.4086,60
47.4253,60
47.442,60
47.4611,60
47.4779,60
47.4946,60
47.5112,60
47.5279,60
47.5446,60
47.5612,60
47.5779,60
47.5986,60
47.6153,60
47.632,60
47.6487,60
47.6653,60
47.6819,60
47.703,60
47.7197,60
47.7364,60
47.753,60
47.7697,60
47.7864,60
47.8092,60
47.8259,60
47.8426,60
47.8592,60
47.8759,60
47.8926,60
47.9126,60
47.9293,60
47.946,60
47.9627,60
47.9793,60
47.996,60
48.0127,60
48.0346,60
48.0513,60
48.068,60
48.0846,60
48.1013,60
48.1234,60
48.1401,60
48.1567,60
48.1734,60
48.19,60
48.2067,60
48.2273,60
48.2441,60
48.2607,60
48.2774,60
48.294,60
48.3107,60
48.3274,60
48.3485,60
48.3653,60
48.3819,60
48.3986,60
48.4153,60
48.4319,60
48.4591,60
48.4758,60
48.4924,60
48.5146,60
48.5314,60
48.5481,60
48.5648,60
48.5816,60
48.6034,60
48.6201,60
48.6368,60
48.6534,60
48.6701,60
48.6868,60
48.7091,60
48.7258,60
48.7425,60
48.7592,60
48.7758,60
48.7925,60
48.8143,60
48.831,60
48.8476,60
48.8643,60
48.881,60
48.8977,60
48.9198,60
48.9366,60
48.9532,60
48.9699,60
48.9866,60
49.0099,60
49.0266,60
49.0433,60
49.06,60
49.0766,60
49.099,60
49.1156,60
49.1323,60
49.149,60
49.1657,60
49.1823,60
49.2072,60
49.2239,60
49.2406,60
49.2572,60
49.2787,60
49.2954,60
49.3121,60
49.3287,60
49.3454,60
49.3621,60
49.3846,60
49.4014,60
49.418,60
49.4347,60
49.4513,60
49.468,60
49.4897,60
49.5064,60
49.523,60
49.5397,60
49.5564,60
49.5787,60
49.5954,60
49.6121,60
49.6288,60
49.6455,60
49.6621,60
49.6848,60
49.7015,60
49.7181,60
49.7348,60
49.7515,60
49.7737,60
49.7904,60
49.807,60
49.8237,60
49.8404,60
49.8571,60
49.879,60
49.8957,60
49.9124,60
49.9291,60
49.9458,60
49.9625,60
49.9857,60
50.0025,60
50.0191,60
50.0358,60
50.0526,60
50.076,60
50.0928,60
50.1094,60
50.1261,60
50.1428,60
50.166,60
50.1828,60
50.1994,60
50.2162,60
50.2328,60
50.2574,60
50.2741,60
50.2908,60
50.3074,60
50.3294,60
50.3461,60
50.3628,60
50.3795,60
50.3962,60
50.4128,60
50.4372,60
50.4539,60
50.4706,60
50.4872,60
50.5107,60
50.5274,60
50.544,60
50.5607,60
50.5774,60
50.6003,60
50.617,60
50.6337,60
50.6503,60
50.667,60
50.6902,60
50.7069,60
50.7236,60
50.7403,60
50.7569,60
50.7794,60
50.7963,60
50.8129,60
50.8296,60
50.8463,60
50.8631,60
50.8881,60
50.9048,60
50.9215,60
50.9457,60
50.9624,60
50.9792,60
50.9958,60
51.0125,60
51.0359,60
51.0527,60
51.0693,60
51.086,60
51.1027,60
51.1256,60
51.1423,60
51.159,60
51.1756,60
51.1923,60
51.2162,60
51.233,60
51.2496,60
51.2663,60
51.283,60
51.307,60
51.3239,60
51.3405,60
51.3572,60
51.3815,60
51.3982,60
51.4149,60
51.4315,60
51.4573,60
51.474,60
51.4907,60
51.5074,60
51.5305,60
51.5473,60
51.5639,60
51.5806,60
51.5973,60
51.6225,60
51.6392,60
51.656,60
51.6727,60
51.6974,60
51.7141,60
51.7308,60
51.7475,60
51.7728,60
51.7897,60
51.8062,60
51.8229,60
51.8475,60
51.8642,60
51.8809,60
51.8976,60
51.9277,60
51.9513,58
51.968,58
51.9848,58
52.0014,58
52.0305,58
52.0473,58
52.0721,58
52.0888,58
52.1055,58
52.1241,58
52.1485,58
52.1652,58
52.1819,58
52.2073,58
52.2241,58
52.2407,58
52.2574,58
52.2823,58
52.2991,58
52.3156,58
52.3329,58
52.359,58
52.3757,58
52.3924,58
52.4184,58
52.436,57
52.4527,57
52.4772,57
52.4939,57
52.5106,57
52.5272,57
52.5521,57
52.5689,57
52.5856,57
52.6023,57
52.6321,57
52.6579,56
52.6746,57
52.6913,57
52.7079,57
52.7337,57
52.7505,57
52.7671,57
52.7919,57
52.8086,57
52.8253,57
52.842,57
52.8673,57
52.884,57
52.9007,57
52.9174,57
52.9442,57
52.9609,57
52.9776,57
53.0045,57
53.0212,57
53.0379,57
53.0648,57
53.0816,57
53.1132,57
53.1408,56
53.1575,57
53.1831,57
53.1998,57
53.2165,57
53.2444,57
53.261,57
53.2778,57
53.309,57
53.3343,55
53.351,55
53.3677,55
53.3988,57
53.4274,55
53.4538,54
53.4706,54
53.4872,54
53.5137,54
53.5305,54
53.5482,54
53.5797,54
53.6041,52
53.6208,52
53.6374,52
53.6635,52
53.6802,52
53.6969,52
53.7227,52
53.7395,52
53.7561,52
53.7728,52
53.7991,52
53.8158,52
53.8325,52
53.858,52
53.8749,54
53.8915,54
53.9179,54
53.9346,54
53.9513,54
53.968,54
53.9943,54
54.011,54
54.0276,54
54.0556,55
54.0723,55
54.0995,55
54.1163,55
54.133,55
54.1599,57
54.1766,58
54.2034,58
54.2202,58
54.2369,58
54.2666,58
54.2941,57
54.3108,57
54.3275,57
54.3557,58
54.3724,58
54.4002,58
54.4169,58
54.4462,58
54.463,58
54.4914,58
54.518,57
54.5347,57
54.5514,57
54.5681,57
54.5958,57
54.6126,57
54.6412,57
54.6579,57
54.6859,57
54.7027,57
54.7306,57
54.7473,57
54.7739,57
54.7906,57
54.8073,57
54.8351,57
54.8518,57
54.881,57
54.8983,56
54.9263,56
54.943,56
54.9711,57
54.9878,57
55.0158,57
55.0325,57
55.0606,57
55.0774,57
55.1059,57
55.1227,57
55.1504,57
55.1671,57
55.1952,58
55.2119,58
55.2436,58
55.2714,57
55.3006,56
55.3173,56
55.3454,56
55.3621,56
55.3908,56
55.4075,56
55.4369,56
55.4642,54
55.481,54
55.4976,54
55.5268,54
55.5542,53
55.571,53
55.5876,53
55.6167,54
55.6441,53
55.6607,53
55.6775,53
55.7051,53
55.7218,53
55.7498,53
55.7665,53
55.795,53
55.8117,53
55.8403,53
55.857,53
55.8851,53
55.9018,53
55.9313,53
55.948,53
55.9767,55
56.0044,55
56.0211,55
56.0379,55
56.066,55
56.0827,55
56.1117,55
56.142,53
56.1712,53
56.188,53
56.2178,53
56.2468,52
56.2755,52
56.2922,52
56.3218,52
56.3509,52
56.3677,52
56.399,52
56.4283,51
56.4567,50
56.4861,49
56.5028,49
56.5373,49
56.5667,47
56.597,46
56.6258,45
56.6545,45
56.6841,44
56.7127,43
56.7413,42
56.758,42
56.7887,43
56.8182,42
56.8469,41
56.8761,41
56.8927,41
56.9233,41
56.9529,41
56.9818,41
57.0109,40
57.0276,40
57.0597,41
57.0902,41
57.1208,40
57.1518,39
57.1824,39
57.2129,38
57.2426,38
57.2729,38
57.3038,38
57.333,38
57.3636,37
57.3941,36
57.4249,37
57.4565,37
57.4884,36
57.5204,36
57.5513,36
57.5824,36
57.6279,36
57.6721,35
57.7163,34
57.7462,33
57.7757,33
57.8053,33
57.835,33
57.8649,32
57.896,32
57.9266,32
57.971,32
58.0012,31
58.0326,31
58.0771,31
58.1208,30
58.1502,30
58.1802,30
58.2093,30
58.2389,30
58.2732,30
58.3195,30
58.3656,30
58.4122,29
58.4602,29
58.5069,28
58.5535,28
58.6008,27
58.6482,27
58.7092,27
58.77,26
58.8298,25
58.8898,25
58.9502,25
59.011,24
59.072,24
59.1322,23
59.1935,23
59.2542,22
59.314,22
59.3737,21
59.433,21
59.4919,21
59.5508,20
59.6095,20
59.6683,20
59.7264,19
59.7851,19
59.8296,19
59.8739,19
59.9184,18
59.9626,18
60.0063,18
60.0493,18
60.0915,18
60.1334,18
60.1764,18
60.2204,18
60.2505,19
60.2814,19
60.3119,19
60.3563,19
60.3867,20
60.4319,20
60.4772,20
60.5219,20
60.5672,21
60.6124,21
60.6578,21
60.703,21
60.7484,22
60.7939,22
60.8396,22
60.8849,22
60.9303,22
60.9755,23
61.021,23
61.0659,23
61.1113,23
61.1568,23
61.202,23
61.2473,23
61.2928,23
61.3377,23
61.3833,23
61.4285,23
61.475,23
61.5206,23
61.5663,23
61.6117,23
61.6573,23
61.7032,22
61.7484,22
61.7938,22
61.8392,22
61.8848,22
61.9306,22
61.9794,22
62.0407,22
62.1017,22
62.1616,21
62.2222,21
62.2828,21
62.3416,21
62.4004,21
62.4597,20
62.5192,20
62.5783,20
62.6374,20
62.6968,20
62.756,19
62.8006,19
62.8454,19
62.8949,19
62.9572,19
63.0194,19
63.0819,19
63.1449,19
63.2077,18
63.2842,18
63.3595,18
63.4352,18
63.5109,17
63.5868,17
63.663,17
63.7393,16
63.8153,16
63.8915,16
63.968,16
64.0443,16
64.1209,15
64.1974,15
64.2881,15
64.379,15
64.47,15
64.5617,14
64.6518,14
64.7406,14
64.8288,14
64.9187,14
65.0105,14
65.1013,13
65.1928,13
65.2835,13
65.3733,13
65.4636,12
65.554,12
65.6447,12
65.7356,12
65.8261,12
65.9156,12
66.004,12
66.0928,12
66.1827,12
66.273,12
66.3643,11
66.4568,11
66.5475,11
66.6365,11
66.7254,11
66.8148,11
66.9043,11
66.9941,11
67.0828,11
67.1713,11
67.2588,11
67.3463,11
67.4209,11
67.4967,11
67.5869,11
67.6768,11
67.7661,11
67.8418,11
67.9309,11
68.0062,11
68.0818,11
68.1711,11
68.2452,11
68.3197,12
68.3939,12
68.4687,12
68.5434,12
68.619,12
68.694,12
68.7697,12
68.8448,12
68.9192,12
68.9927,12
69.0664,12
69.1415,12
69.2159,12
69.2908,12
69.3658,13
69.4409,13
69.5162,13
69.5913,13
69.6654,13
69.74,13
69.8151,13
69.888,13
69.96,13
70.0321,13
70.105,13
70.164,13
70.2235,13
70.2826,14
70.3423,14
70.4018,14
70.461,14
70.5208,14
70.5798,14
70.6388,14
70.6973,14
70.7561,14
70.8145,15
70.8733,15
70.9339,15
70.9945,15
71.0553,15
71.1155,15
71.176,15
71.2367,15
